,timestamp,processId,parentProcessId,userId,mountNamespace,eventId,argsNum,returnValue
126897,479.395706,1,1,0,0,3,1,0
70400,146.201426,1,0,0,1,1003,1,0
22353,134.384085,1,1,0,0,5,2,0
34657,136.865736,1,1,0,0,257,4,1
33904,136.734609,1,1,0,0,87,1,-1
177144,674.709308,1,1,0,0,257,4,-1
179477,675.948799,1,1,0,0,5,2,0
187642,773.100088,0,0,0,1,4,2,0
149809,556.513189,1,1,0,0,5,2,0
1085,128.774218,1,1,0,0,21,2,-1
16949,133.815091,1,1,0,0,257,4,1
79300,158.343948,1,1,0,1,257,4,1
68703,146.060164,1,0,1,1,6,2,-1
29314,135.896698,1,1,0,0,3,1,0
161916,651.677503,1,1,0,0,257,4,1
130208,531.627813,1,1,0,1,4,2,0
180738,675.993093,1,1,0,0,3,1,0
69882,146.151991,0,0,0,1,217,3,1
99383,398.419882,1,1,0,0,5,2,0
109315,412.197339,1,1,0,0,5,2,0
163874,652.041903,1,1,0,0,257,4,1
333621,495.805445,1,1,1,1,42,3,-1
25908,135.030735,1,1,0,0,5,2,0
117840,413.280138,1,1,0,0,5,2,0
171044,652.785027,1,1,0,0,257,4,1
137899,543.722576,1,1,0,0,257,4,-1
123172,458.876907,1,1,0,1,4,2,0
48091,141.507932,1,0,0,1,4,2,0
54149,141.996007,1,0,0,0,1003,1,0
50597,141.78819,1,1,0,0,3,1,0
43901,139.383658,1,1,0,0,5,2,0
49289,141.591601,0,0,0,1,217,3,0
123015,458.853393,1,1,0,1,3,1,0
102691,406.089961,1,1,0,0,5,2,0
95677,397.351104,1,1,0,0,257,4,1
6601,129.952411,1,1,0,0,257,4,-1
77913,149.442163,1,0,0,1,257,4,1
161266,651.500959,1,1,0,0,5,2,0
167391,652.530154,1,1,0,0,3,1,0
128566,522.538976,1,1,0,1,4,2,0
115215,412.850156,1,1,0,0,21,2,-1
117900,413.281652,1,1,0,0,257,4,1
75486,146.820054,1,1,0,0,3,1,0
21545,134.213125,1,1,0,0,257,4,1
37907,137.420461,1,1,0,0,5,2,0
29844,135.966877,1,1,0,0,3,1,0
160075,651.028265,1,1,0,0,5,2,0
114529,412.768183,1,1,0,0,257,4,1
21426,134.207265,1,1,0,0,5,2,0
141137,544.148954,1,1,0,0,257,4,1
27478,135.226429,1,1,0,0,21,2,-1
29361,135.902082,1,0,0,0,3,1,0
41126,138.958173,1,0,0,1,1003,1,0
13220,133.358163,1,1,0,0,257,4,1
123486,458.930015,1,1,0,1,1005,4,0
61473,143.524787,1,1,0,0,3,1,0
50498,141.779574,1,1,0,0,257,4,-1
95966,397.402758,1,1,0,0,3,1,0
134019,543.021905,1,1,0,0,21,2,-1
78372,149.461916,1,1,0,1,3,1,0
18398,133.97914,1,1,0,0,3,1,0
25505,134.960922,1,1,0,0,257,4,1
87987,282.736521,1,1,0,1,3,1,0
3895,129.423109,1,1,0,0,21,2,-1
140180,544.040544,1,1,0,0,3,1,0
120897,413.649978,1,1,0,0,257,4,1
91952,344.944558,1,1,0,1,1005,4,0
21935,134.288166,1,1,0,0,21,2,-1
174641,655.98115,1,1,0,1,257,4,1
32717,136.510599,1,1,0,0,3,1,0
131729,542.488878,1,1,0,0,257,4,1
41301,138.970295,1,1,0,0,5,2,0
39521,138.822685,1,0,1,1,3,1,0
70621,146.232936,1,0,0,1,1003,1,0
137586,543.644308,1,1,0,0,257,4,-1
130680,542.022454,1,1,0,0,257,4,1
171748,652.830027,1,1,0,0,5,2,0
164714,652.136946,1,1,0,0,5,2,0
69103,146.106274,1,0,0,1,257,4,-1
396,128.608615,1,0,0,1,1005,4,0
26397,135.104559,1,1,0,0,3,1,0
156768,593.799043,1,1,0,1,1005,4,0
165898,652.278159,1,1,0,0,1005,4,0
175547,674.099673,1,1,0,0,257,4,1
178151,674.914492,1,1,0,0,3,1,0
124187,460.312122,1,1,0,1,1005,4,0
165730,652.2642,1,1,0,0,5,2,0
115376,412.873916,1,1,0,0,5,2,0
59080,143.402376,1,1,0,0,257,4,1
113590,412.658395,1,1,0,0,3,1,0
14823,133.608445,1,1,0,0,257,4,1
5207,129.654092,1,1,0,0,1005,4,0
104482,406.467706,1,1,0,0,3,1,0
82562,210.143232,1,1,0,1,257,4,1
112183,412.467921,1,1,0,0,257,4,1
152302,556.890782,1,1,0,0,5,2,0
8133,130.150095,1,1,0,0,6,2,0
156135,593.704166,1,1,0,1,1005,4,0
156874,593.819851,1,1,0,1,1005,4,0
185217,718.128237,1,1,0,1,257,4,1
1308,128.827153,1,1,0,0,3,1,0
63302,144.036564,1,1,0,0,6,2,0
173608,655.865588,1,1,0,1,3,1,0
89927,334.534681,1,1,0,1,257,4,1
176307,674.428443,1,1,0,0,257,4,1
78604,149.468651,1,1,0,1,257,4,1
31181,136.252867,1,1,0,0,257,4,1
185301,718.140482,1,1,0,1,3,1,0
155915,584.846076,1,1,0,1,257,4,1
4860,129.610598,1,1,0,0,257,4,1
76119,146.842275,1,1,0,0,5,2,0
6112,129.845226,1,1,0,0,257,4,1
158351,645.57753,1,1,0,1,3,1,0
149017,556.320789,1,1,0,0,3,1,0
40426,138.891367,0,0,0,1,3,1,0
14207,133.540439,1,1,0,0,3,1,0
31091,136.229934,1,1,0,0,5,2,0
97479,398.165642,1,1,0,0,21,2,-1
95487,397.31446,1,1,0,0,21,2,-1
104535,406.481052,1,1,0,0,3,1,0
32563,136.494501,1,1,0,0,257,4,1
29104,135.875609,1,1,0,0,5,2,0
164456,652.106629,1,1,0,0,21,2,0
32979,136.552068,1,1,0,0,3,1,0
10455,132.77647,1,1,0,0,5,2,0
170242,652.740318,1,1,0,0,257,4,-1
75490,146.82018,1,1,0,0,257,4,1
75985,146.83772,1,1,0,0,257,4,1
186960,771.354034,1,1,0,1,4,2,0
174769,659.643943,1,0,0,0,4,2,0
106810,411.65182,1,1,0,0,5,2,0
109242,412.19029,1,1,0,0,3,1,0
148818,556.268621,1,1,0,0,3,1,0
85073,220.647917,1,1,0,1,1005,4,0
11911,133.113313,1,1,0,0,3,1,0
129830,531.557906,1,1,0,1,257,4,1
56250,142.995729,1,1,0,0,5,2,0
77194,147.93645,1,1,0,1,3,1,0
83087,210.226544,1,1,0,1,4,2,0
49236,141.586018,1,1,0,0,257,4,1
80450,158.776357,1,1,0,0,257,4,-1
121395,413.723879,1,1,0,0,5,2,0
7731,130.107317,1,1,0,0,21,2,-1
112731,412.541715,1,1,0,0,6,2,0
77047,147.918937,1,1,0,1,3,1,0
49643,141.637116,1,1,0,0,257,4,1
61187,143.509347,1,1,0,0,1005,4,0
47382,140.004232,1,1,0,0,3,1,0
924,128.726949,1,1,0,0,257,4,1
41571,139.025247,1,1,0,0,257,4,1
106597,411.558377,1,1,0,0,3,1,0
23922,134.66694,1,1,0,0,1003,1,0
150969,556.736038,1,1,0,0,5,2,0
35749,137.01062,1,1,0,0,257,4,1
84312,220.525096,1,1,0,1,1005,4,0
152362,556.899614,1,1,0,0,3,1,0
92107,344.969484,1,1,0,1,3,1,0
5097,129.641701,1,1,0,0,21,2,-1
148194,556.118786,1,1,0,0,3,1,0
94069,397.003395,1,0,0,1,5,2,0
149916,556.541594,1,1,0,0,257,4,1
102268,403.446778,1,1,0,0,5,2,0
114097,412.720145,1,1,0,0,5,2,0
44702,139.45097,1,1,0,0,257,4,1
163084,651.898753,1,1,0,0,3,1,0
149305,556.400205,1,1,0,0,3,1,0
38781,137.524716,1,1,0,0,5,2,0
34894,136.904362,1,1,0,0,257,4,1
135060,543.186025,1,1,0,0,257,4,1
89251,325.152771,1,0,0,0,41,3,1
128948,522.601329,1,1,0,1,257,4,1
58580,143.356477,1,1,0,0,257,4,1
37945,137.427079,1,1,0,0,21,2,-1
44014,139.397218,1,1,0,0,6,2,0
56190,142.986459,1,1,0,0,257,4,1
139048,543.916434,1,1,0,0,5,2,0
75631,146.824042,1,1,0,0,257,4,1
72836,146.60925,1,1,0,0,3,1,0
180100,675.970605,1,1,0,0,3,1,0
147946,556.052586,1,1,0,0,257,4,1
130588,541.42809,1,1,0,0,6,2,0
3437,129.313138,1,1,0,0,3,1,0
172667,652.964475,1,1,0,0,3,1,0
23099,134.542941,1,1,0,0,257,4,1
129027,522.619475,1,1,0,1,1005,4,0
16891,133.810042,1,1,0,0,5,2,0
176140,674.38455,1,1,0,0,3,1,0
15607,133.673143,1,1,0,0,5,2,0
176533,674.494025,1,1,0,0,5,2,0
108148,412.051631,1,1,0,0,3,1,0
111192,412.37537,1,1,0,0,257,4,1
142097,544.265434,1,1,0,0,3,1,0
169587,652.69793,1,1,0,0,5,2,0
64616,144.235811,1,1,0,0,1005,4,0
96728,398.094601,1,1,0,1,59,2,0
175959,674.305906,1,1,0,0,3,1,0
25853,135.022535,1,1,0,0,21,2,-1
119815,413.517341,1,1,0,0,21,2,-1
115522,412.885584,1,1,0,0,5,2,0
114819,412.804739,1,1,0,0,257,4,1
171599,652.81442,1,1,0,0,3,1,0
152789,556.92777,1,1,0,0,5,2,0
150095,556.581631,1,1,0,0,3,1,0
124362,460.338953,1,1,0,1,4,2,0
40691,138.913561,0,0,0,1,257,4,1
174778,659.644175,1,0,0,0,49,3,0
106022,409.978889,1,0,0,0,3,1,0
172307,652.87177,1,1,0,0,257,4,1
173043,653.446772,1,1,0,0,3,1,0
76987,147.906555,1,1,0,1,3,1,0
3545,129.337227,1,1,0,0,257,4,1
41367,138.981748,1,0,0,1,1003,1,0
41621,139.034861,1,1,0,0,257,4,1
60685,143.492936,1,1,0,0,257,4,1
177282,674.754926,1,1,0,0,21,2,-1
141730,544.221071,1,1,0,0,257,4,1
30417,136.070272,1,1,0,0,3,1,0
169826,652.715514,1,1,0,0,3,1,0
140308,544.05652,1,1,0,0,257,4,1
54516,142.006516,1,1,0,0,5,2,0
120219,413.569012,1,1,0,0,3,1,0
24305,134.723088,1,1,0,0,5,2,0
2661,129.137427,1,1,0,0,21,2,0
72231,146.506652,1,1,0,0,257,4,1
144574,545.541198,1,1,0,0,5,2,0
8272,130.16741,1,1,0,0,3,1,0
57694,143.226382,1,1,0,0,257,4,-1
156374,593.740374,1,1,0,1,1005,4,0
7423,130.071822,1,1,0,0,257,4,1
55782,142.893971,1,1,0,0,3,1,0
4804,129.605539,1,1,0,0,257,4,1
117570,413.246268,1,1,0,0,257,4,1
129695,531.54295,1,1,0,1,1005,4,0
44558,139.442524,1,1,0,0,3,1,0
160906,651.354412,1,1,0,0,5,2,0
181808,676.02942,1,1,0,0,1005,4,0
65810,144.347208,1,1,0,0,257,4,1
166124,652.30492,1,1,0,0,257,4,1
277905,479.229054,1,1,1,1,42,3,-1
39908,138.856162,1,0,0,1,257,4,-1
51129,141.851856,1,1,0,0,3,1,0
89724,334.500943,1,1,0,1,257,4,1
103197,406.208008,1,1,0,0,87,1,-1
97153,398.134625,1,1,0,0,1005,4,0
178937,675.829044,1,1,0,0,257,4,1
187733,773.12537,1,0,0,1,3,1,0
52223,141.922975,1,1,0,0,257,4,1
18939,134.033541,1,1,0,0,3,1,0
113115,412.600914,1,1,0,0,257,4,1
117326,413.188302,1,1,0,0,3,1,0
55911,142.93838,1,1,0,0,257,4,1
130561,541.42216,1,1,0,0,6,2,0
72357,146.528279,1,1,0,0,257,4,1
10167,132.69353,1,1,0,0,257,4,1
74783,146.77626,1,1,0,0,3,1,0
259767,471.281449,1,1,1,1,42,3,-1
24547,134.75853,1,1,0,0,3,1,0
147155,555.844366,1,1,0,0,3,1,0
43914,139.385527,1,1,0,0,257,4,1
2672,129.139278,1,1,0,0,5,2,0
122577,442.416763,1,1,0,0,257,4,1
89553,334.477823,1,1,0,1,1005,4,0
91436,336.043435,1,1,0,1,257,4,1
177087,674.688813,1,1,0,0,6,2,0
7135,130.028349,1,1,0,0,5,2,0
72560,146.566717,1,1,0,0,3,1,0
128934,522.599824,1,1,0,1,257,4,1
71578,146.403736,1,1,0,0,1005,4,0
64784,144.262353,1,1,0,0,5,2,0
131569,542.434248,1,1,0,0,257,4,-1
69891,146.152358,0,0,0,1,3,1,0
157349,644.792635,0,0,0,1,3,1,0
118042,413.297571,1,1,0,0,257,4,1
26276,135.088296,1,1,0,0,257,4,1
74512,146.760438,1,1,0,0,3,1,0
76080,146.841216,1,1,0,0,5,2,0
134269,543.068428,1,1,0,0,257,4,1
9543,130.26253,1,1,0,0,5,2,0
167907,652.58489,1,1,0,0,3,1,0
112314,412.483603,1,1,0,0,257,4,1
94466,397.085858,1,1,0,0,257,4,1
21975,134.296598,1,1,0,0,257,4,1
185977,766.22105,1,0,0,1,3,1,0
18165,133.952614,1,1,0,0,257,4,1
45829,139.520482,1,1,0,0,1005,4,0
100895,403.184038,1,1,0,0,5,2,0
93081,396.661756,1,1,0,1,5,2,0
70023,146.168485,1,1,0,0,257,4,-1
138505,543.820732,1,1,0,0,3,1,0
107703,411.984801,1,1,0,0,5,2,0
162847,651.856471,1,1,0,0,3,1,0
113451,412.646938,1,1,0,0,3,1,0
326671,495.425477,1,1,1,1,42,3,-1
112268,412.475039,1,1,0,0,3,1,0
68223,144.455053,1,1,0,0,257,4,1
31101,136.234277,1,1,0,0,3,1,0
145317,545.584361,1,1,0,0,3,1,0
81225,158.901044,1,1,0,0,3,1,0
187326,771.42423,1,1,0,1,3,1,0
70937,146.294401,1,1,0,0,3,1,0
119352,413.464141,1,1,0,0,257,4,1
45414,139.499587,1,1,0,0,1003,1,0
187683,773.116752,1,0,0,1,3,1,0
19619,134.086969,1,1,0,0,3,1,0
14143,133.531986,1,1,0,0,3,1,0
106335,411.424992,1,1,0,0,257,4,1
71482,146.38905,1,1,0,0,257,4,1
114027,412.706094,1,1,0,0,257,4,1
140811,544.119554,1,1,0,0,21,2,0
137012,543.474863,1,1,0,0,257,4,1
171351,652.801624,1,1,0,0,257,4,1
21875,134.276099,1,1,0,0,5,2,0
158915,646.931015,1,1,0,1,4,2,0
180658,675.989869,1,1,0,0,257,4,1
133569,542.942022,1,1,0,0,5,2,0
95104,397.225983,1,1,0,0,257,4,1
87383,273.776204,1,1,0,1,257,4,1
46506,139.548882,1,1,0,0,3,1,0
134779,543.162318,1,1,0,0,21,2,0
1353,128.836857,1,1,0,0,257,4,1
34956,136.913117,1,1,0,0,5,2,0
153292,556.954726,1,1,0,0,3,1,0
41379,138.984245,1,0,0,1,1003,1,0
171804,652.832805,1,1,0,0,257,4,1
33692,136.68915,1,1,0,0,257,4,1
160367,651.138021,1,1,0,0,3,1,0
159145,646.974013,1,1,0,1,4,2,0
13172,133.350247,1,1,0,0,1003,1,0
39341,138.803523,1,0,0,0,21,2,-1
165776,652.265317,1,1,0,0,6,2,0
70073,146.170067,0,0,0,1,217,3,0
95449,397.307475,1,1,0,0,5,2,0
168757,652.647846,1,1,0,0,3,1,0
64605,144.234431,1,1,0,0,6,2,0
117557,413.245932,1,1,0,0,5,2,0
148635,556.224324,1,1,0,0,5,2,0
14449,133.573617,1,1,0,0,257,4,1
89224,325.142011,1,1,0,1,42,3,-1
114138,412.721169,1,1,0,0,257,4,1
67733,144.439008,1,1,0,0,257,4,1
188113,777.718375,1,0,0,1,42,3,0
160807,651.317007,1,1,0,0,5,2,0
157717,645.47357,1,1,0,1,257,4,1
153455,556.96624,1,1,0,0,257,4,1
134175,543.057003,1,1,0,0,257,4,1
82567,210.143732,1,1,0,1,4,2,0
125046,460.456646,1,1,0,1,1005,4,0
32464,136.480793,1,1,0,0,5,2,0
36401,137.128871,1,1,0,0,5,2,0
82456,210.122127,1,1,0,1,3,1,0
184346,717.988483,1,1,0,1,1005,4,0
163641,652.009146,1,1,0,0,257,4,1
62599,143.925291,1,1,0,0,21,2,-1
57825,143.247204,1,1,0,0,6,2,0
123879,459.000652,1,1,0,1,1005,4,0
180644,675.989355,1,1,0,0,257,4,1
9145,130.241541,1,1,0,0,21,2,-1
134771,543.162132,1,1,0,0,3,1,0
110907,412.349228,1,1,0,0,5,2,0
108333,412.068462,1,1,0,0,257,4,1
4425,129.537236,1,1,0,0,257,4,1
159506,647.033856,1,1,0,1,1005,4,0
12694,133.263144,1,1,0,0,21,2,0
84956,220.62839,1,1,0,1,1005,4,0
77433,147.972138,1,1,0,1,3,1,0
15509,133.664061,1,1,0,0,3,1,0
2201,129.032486,1,1,0,0,3,1,0
119677,413.501601,1,1,0,0,3,1,0
48071,141.505585,0,0,0,1,1005,4,0
79290,158.342738,1,1,0,1,5,2,0
47253,139.574195,1,1,0,0,257,4,1
15318,133.648772,1,1,0,0,3,1,0
80588,158.807042,1,1,0,0,3,1,0
56116,142.977748,1,1,0,0,6,2,0
150577,556.686836,1,1,0,0,257,4,1
160888,651.353934,1,1,0,0,257,4,1
33396,136.635338,1,1,0,0,3,1,0
71683,146.416543,1,1,0,0,257,4,1
12722,133.266025,1,1,0,0,5,2,0
185185,718.122854,1,1,0,1,4,2,0
27805,135.244162,1,1,0,0,5,2,0
167508,652.54626,1,1,0,0,3,1,0
114224,412.735843,1,1,0,0,257,4,1
113688,412.673045,1,1,0,0,257,4,1
131148,542.226395,1,1,0,0,257,4,1
74050,146.728863,1,1,0,0,257,4,1
153651,560.196648,1,0,0,1,4,2,0
25953,135.038867,1,1,0,0,257,4,1
138126,543.75655,1,1,0,0,3,1,0
5522,129.709816,1,1,0,0,5,2,0
119879,413.526116,1,1,0,0,257,4,1
175207,673.953381,1,1,0,0,257,4,1
74064,146.729518,1,1,0,0,257,4,1
42726,139.202403,1,1,0,0,5,2,0
81315,158.912408,1,1,0,0,1003,1,0
44557,139.442464,1,1,0,0,257,4,1
152411,556.900805,1,1,0,0,3,1,0
10418,132.766687,1,1,0,0,3,1,0
46565,139.550677,1,1,0,0,5,2,0
8147,130.151995,1,1,0,0,3,1,0
8533,130.192722,1,1,0,0,257,4,1
154575,583.364477,1,1,0,1,1005,4,0
83943,211.615861,1,1,0,1,3,1,0
72992,146.628455,1,1,0,0,5,2,0
113700,412.67334,1,1,0,0,5,2,0
21467,134.208226,1,1,0,0,5,2,0
33560,136.66252,1,1,0,0,257,4,1
53232,141.963055,1,1,0,0,5,2,0
188686,778.064371,0,0,0,1,1005,4,0
87148,273.751253,1,1,0,1,4,2,0
83779,211.5908,1,1,0,1,257,4,1
70628,146.233687,1,0,0,1,257,4,-1
4642,129.583818,1,1,0,0,5,2,0
98826,398.311732,1,1,0,0,257,4,1
92550,345.037613,1,1,0,1,3,1,0
174465,655.96605,1,1,0,1,3,1,0
37595,137.368025,1,1,0,0,3,1,0
96996,398.118005,1,1,0,0,5,2,0
68564,146.051883,1,0,0,1,1005,4,0
3507,129.330222,1,1,0,0,257,4,1
108961,412.160187,1,1,0,0,257,4,1
76554,146.855139,1,1,0,0,3,1,0
111027,412.359933,1,1,0,0,257,4,1
67112,144.412318,1,1,0,0,5,2,0
46812,139.559418,1,1,0,0,3,1,0
162283,651.743475,1,1,0,0,21,2,0
24352,134.728444,1,1,0,0,257,4,1
115770,412.91252,1,1,0,0,257,4,1
39185,137.54874,1,1,0,0,1003,1,0
50423,141.769706,1,1,0,0,257,4,1
98818,398.309259,1,1,0,0,3,1,0
143314,544.470295,1,1,0,0,3,1,0
56161,142.983993,1,1,0,0,257,4,1
130494,541.405507,1,1,0,0,3,1,0
147874,556.031255,1,1,0,0,3,1,0
64868,144.273783,1,1,0,0,3,1,0
6577,129.94739,1,1,0,0,3,1,0
27413,135.218243,1,1,0,0,3,1,0
46074,139.534952,1,1,0,0,3,1,0
84940,220.626752,1,1,0,1,1005,4,0
94098,397.00717,0,0,0,1,257,4,1
132137,542.617469,1,1,0,0,3,1,0
13841,133.48757,1,1,0,0,257,4,1
180730,675.992833,1,1,0,0,5,2,0
16720,133.793805,1,1,0,0,3,1,0
94102,397.007264,0,0,0,1,3,1,0
5863,129.789646,1,1,0,0,257,4,1
137325,543.557216,1,1,0,0,5,2,0
153334,556.957724,1,1,0,0,257,4,1
10256,132.723433,1,1,0,0,5,2,0
37667,137.379241,1,1,0,0,257,4,1
36601,137.162824,1,1,0,0,3,1,0
37726,137.388371,1,1,0,0,21,2,0
69254,146.113387,1,0,0,0,3,1,0
116768,413.085087,1,1,0,0,257,4,1
152843,556.929093,1,1,0,0,257,4,1
148068,556.08438,1,1,0,0,3,1,0
58418,143.335363,1,1,0,0,5,2,0
18428,133.982068,1,1,0,0,5,2,0
137660,543.646168,1,1,0,0,6,2,0
76908,147.893705,1,1,0,1,4,2,0
158216,645.554809,1,1,0,1,1005,4,0
96080,397.427113,1,1,0,0,3,1,0
140507,544.078083,1,1,0,0,3,1,0
30395,136.06427,1,1,0,0,257,4,1
110122,412.273673,1,1,0,0,5,2,0
85520,257.198522,0,0,0,1,3,1,0
50544,141.783873,1,1,0,0,257,4,1
44698,139.450766,1,1,0,0,3,1,0
143439,544.535616,1,1,0,0,21,2,-1
172204,652.857231,1,1,0,0,5,2,0
137365,543.569449,1,1,0,0,6,2,0
321492,488.999695,1,1,1,1,42,3,-1
136274,543.329488,1,1,0,0,3,1,0
145382,545.588723,1,1,0,0,5,2,0
83498,211.546093,1,1,0,1,1005,4,0
167848,652.581236,1,1,0,0,3,1,0
164255,652.082329,1,1,0,0,3,1,0
160761,651.281569,1,1,0,0,3,1,0
9977,132.643623,1,1,0,0,21,2,0
146865,545.680235,1,1,0,0,3,1,0
66672,144.39158,1,1,0,0,5,2,0
238300,463.779382,1,1,1,1,42,3,-1
129581,531.526833,1,1,0,1,3,1,0
170215,652.738124,1,1,0,0,257,4,-1
110789,412.338395,1,1,0,0,257,4,1
109489,412.213866,1,1,0,0,3,1,0
55922,142.941761,1,1,0,0,21,2,-1
186419,771.265896,1,1,0,1,257,4,-1
113883,412.691733,1,1,0,0,257,4,1
71827,146.435847,1,1,0,0,3,1,0
60977,143.502206,1,1,0,0,257,4,1
188309,777.750679,1,0,0,1,257,4,1
126291,469.402702,1,1,0,1,3,1,0
133751,542.973452,1,1,0,0,3,1,0
90110,334.561753,1,1,0,1,257,4,1
5683,129.743363,1,1,0,0,3,1,0
44045,139.401535,1,1,0,0,5,2,0
103216,406.210448,1,1,0,0,257,4,1
79909,158.439402,1,1,0,1,1005,4,0
42871,139.225249,1,1,0,0,257,4,1
18772,134.016113,1,0,0,0,1003,1,0
113782,412.680405,1,1,0,0,1005,4,0
102721,406.096043,1,1,0,0,5,2,0
150100,556.582927,1,1,0,0,6,2,0
21554,134.213334,1,1,0,0,257,4,1
25938,135.036793,1,1,0,0,5,2,0
21421,134.207172,1,1,0,0,257,4,1
92447,345.024404,1,1,0,1,3,1,0
49135,141.576368,0,0,0,1,4,2,0
172177,652.854747,1,1,0,0,257,4,1
44282,139.423346,1,1,0,0,3,1,0
23830,134.656505,1,1,0,0,3,1,0
103259,406.221812,1,1,0,0,87,1,-1
168010,652.594201,1,1,0,0,5,2,0
50476,141.776343,1,1,0,0,5,2,0
85479,247.548601,0,0,0,1,1005,4,0
100907,403.185456,1,1,0,0,5,2,0
123262,458.895299,1,1,0,1,4,2,0
166780,652.386432,1,1,0,0,3,1,0
53279,141.96454,1,1,0,0,3,1,0
156862,593.818567,1,1,0,1,257,4,1
153537,556.969527,1,1,0,0,3,1,0
509,128.619498,0,0,0,1,5,2,0
55888,142.922084,1,1,0,0,257,4,1
14887,133.613647,1,1,0,0,257,4,-1
319444,488.160944,1,1,1,1,42,3,-1
136205,543.32773,1,1,0,0,3,1,0
80154,158.478125,1,1,0,1,3,1,0
71334,146.36867,1,1,0,0,5,2,0
43,124.44236,1,0,0,0,257,4,1
141067,544.138433,1,1,0,0,3,1,0
123228,458.889227,1,1,0,1,3,1,0
176786,674.587952,1,1,0,0,3,1,0
163788,652.033816,1,1,0,0,5,2,0
62271,143.852923,1,1,0,0,21,2,-1
184597,718.030491,1,1,0,1,257,4,1
41492,139.012428,1,1,0,0,5,2,0
131962,542.583845,1,1,0,0,5,2,0
46641,139.55354,1,1,0,0,3,1,0
38413,137.485316,1,1,0,0,257,4,1
60574,143.489397,1,1,0,0,257,4,1
131984,542.592222,1,1,0,0,257,4,1
56395,143.018161,1,1,0,0,3,1,0
4261,129.500758,1,1,0,0,5,2,0
67310,144.419191,1,1,0,0,21,2,0
78156,149.455712,1,1,0,1,4,2,0
112777,412.564106,1,1,0,0,5,2,0
66358,144.373932,1,1,0,0,21,2,-1
21112,134.192104,1,1,0,0,3,1,0
71252,146.355275,1,1,0,0,5,2,0
24713,134.775819,1,1,0,0,5,2,0
127451,521.11064,1,1,0,1,1005,4,0
81090,158.881456,1,1,0,0,6,2,0
157092,593.860209,1,1,0,1,1010,0,0
124492,460.358827,1,1,0,1,4,2,0
37426,137.33363,1,1,0,0,21,2,-1
118670,413.379184,1,1,0,0,257,4,1
134733,543.158782,1,1,0,0,1003,1,0
174076,655.918665,1,1,0,1,4,2,0
146319,545.649688,1,1,0,0,257,4,1
71865,146.440905,1,1,0,0,6,2,0
85676,272.2646,1,1,0,1,1005,4,0
11157,132.960022,1,1,0,0,257,4,1
170664,652.761997,1,1,0,0,3,1,0
61223,143.514274,1,1,0,0,3,1,0
134503,543.114168,1,1,0,0,3,1,0
164907,652.160758,1,1,0,0,3,1,0
95266,397.264787,1,1,0,0,3,1,0
122744,442.532649,1,1,0,0,3,1,0
30724,136.145677,1,1,0,0,21,2,-1
78726,149.472219,1,1,0,1,4,2,0
82187,210.086944,1,1,0,1,4,2,0
169255,652.674479,1,1,0,0,257,4,1
98926,398.331552,1,1,0,0,3,1,0
73296,146.66624,1,1,0,0,257,4,1
51971,141.908477,1,1,0,0,21,2,0
64700,144.2474,1,1,0,0,21,2,0
24930,134.834918,1,1,0,0,5,2,0
122075,414.169264,1,1,0,0,3,1,0
35908,137.027939,1,1,0,0,3,1,0
177186,674.722295,1,1,0,0,5,2,0
160864,651.318636,1,1,0,0,5,2,0
54852,142.017091,1,1,0,0,257,4,1
95514,397.320246,1,1,0,0,257,4,1
70513,146.211793,1,1,0,0,257,4,1
122093,414.169702,1,1,0,0,257,4,1
39659,138.834338,0,0,0,1,5,2,0
10686,132.829242,1,1,0,0,257,4,1
127610,521.135572,1,1,0,1,3,1,0
122076,414.169287,1,1,0,0,3,1,0
113753,412.679688,1,1,0,0,3,1,0
37909,137.420712,1,1,0,0,3,1,0
111228,412.377709,1,1,0,0,3,1,0
73633,146.704137,1,1,0,0,6,2,0
95111,397.228313,1,1,0,0,5,2,0
30475,136.085304,1,1,0,0,21,2,-1
122199,414.17665,1,1,0,0,257,4,1
98932,398.332126,1,1,0,0,257,4,1
77107,147.928129,1,1,0,1,3,1,0
10756,132.847623,1,1,0,0,3,1,0
141663,544.2181,1,1,0,0,257,4,1
184253,709.229073,1,1,0,1,257,4,1
93032,396.653968,1,1,0,1,257,4,1
185368,718.155258,1,1,0,1,3,1,0
27526,135.228686,1,1,0,0,21,2,-1
116751,413.084649,1,1,0,0,257,4,-1
61206,143.509962,1,1,0,0,3,1,0
171390,652.802591,1,1,0,0,3,1,0
31895,136.390866,1,0,0,0,1003,1,0
27714,135.238527,1,1,0,0,3,1,0
12651,133.254982,1,1,0,0,257,4,1
40968,138.941694,1,0,0,1,257,4,-1
36527,137.151611,1,1,0,0,3,1,0
166783,652.386504,1,1,0,0,257,4,1
48747,141.550145,1,0,0,1,217,3,1
106258,411.410417,1,1,0,0,3,1,0
180217,675.974423,1,1,0,0,257,4,1
106947,411.713598,1,1,0,0,257,4,1
120519,413.601186,1,1,0,0,5,2,0
85733,272.274737,1,1,0,1,1005,4,0
92148,344.975339,1,1,0,1,1005,4,0
110389,412.297148,1,1,0,0,257,4,1
101324,403.272173,1,1,0,0,257,4,1
40718,138.919526,0,0,0,1,217,3,0
68379,144.461126,1,1,0,0,5,2,0
95251,397.261455,1,1,0,0,3,1,0
33733,136.699124,1,1,0,0,5,2,0
65405,144.319882,1,1,0,0,5,2,0
